PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
141346,-0.952024124,-0.462782294,-1.000633119,,0.738617261,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.567644393,3,1,5,0,1,2,1,0,,
141347,-1.120282743,1.309220742,,,0.110633284,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.097932775,3,0,4,0,3,3,1,1,1) # of groups=3,3
141348,0.33091172,-0.365513811,0.222874568,1.543283548,0.916655191,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.490940949,3,2,5,8,6,4,1,1,2) # of groups=4,4
141349,-0.790710326,1.223394399,,,0.513296242,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.27997508,2,0,5,0,3,2,0,0,,
141350,0.428993392,0.154504196,0.669733732,2.001631445,0.322564842,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.754777589,4,1,9,8,3,4,1,1,2) # of groups=4,5
141351,-0.177493957,-0.161717466,,,0.229731288,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.084033497,3,0,6,0,3,3,1,1,1) # of groups=3,3
150001,-0.997667199,0.85371212,0.185843048,0.881752847,0.395823793,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.250699835,4,3,7,8,5,5,2,1,3) # of groups=5,4
150002,1.391081778,-1.494247869,0.210559726,-1.360708521,-0.184426308,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.297860432,6,7,8,8,9,5,2,1,3) # of groups=5,3
150004,1.024135454,-2.740442135,-2.161652111,-0.983404417,0.334258919,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.029388836,6,6,9,8,5,5,2,1,3) # of groups=5,1
150005,-0.556934294,1.333329299,-0.477151684,1.031905824,0.225700639,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.319936888,6,8,10,8,10,5,2,1,3) # of groups=5,4
150006,-0.915329781,-0.298699898,-0.412224997,-1.064958704,-0.245416676,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.621516945,6,5,8,8,9,5,2,1,3) # of groups=5,2
150007,-0.494296682,-0.123577809,0.858350942,0.663375559,0.080658678,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.208526484,5,5,10,8,9,5,2,1,3) # of groups=5,4
150008,1.369100847,-0.224206805,0.362821745,0.150016491,0.454513158,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.41924268,5,7,9,8,8,5,2,1,3) # of groups=5,5
150009,0.118269055,-0.091703308,-0.504008765,-1.51236017,-0.103438229,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.450169289,6,7,8,8,8,5,2,1,3) # of groups=5,2
150010,-1.249648047,0.961515988,0.350036673,0.338921058,-0.128297453,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.072785953,5,4,10,8,5,5,2,1,3) # of groups=5,4
150011,-0.040385376,1.357320665,1.352787988,-0.003066091,-0.021754164,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.584054081,5,5,10,8,9,5,2,1,3) # of groups=5,5
150012,0.406746381,0.629272419,0.561551263,-0.529904133,0.081111546,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.24461989,7,7,11,8,6,5,2,1,3) # of groups=5,4
150015,-0.294883675,-0.363035358,-1.542409627,-0.608308686,-0.2810216,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.651622808,6,7,10,8,9,5,2,1,3) # of groups=5,2
150017,-1.170107195,0.983125966,0.062952664,-1.588647012,-0.301496078,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.412968156,7,6,10,8,9,5,2,1,3) # of groups=5,2
150018,-1.314154403,1.408268721,0.456993233,-0.527020234,0.350951288,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.047413365,7,7,11,8,5,5,2,1,3) # of groups=5,4
150021,-0.266903519,-0.312136018,0.217180131,0.528595682,0.329396336,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.076209541,7,8,11,8,7,5,2,1,3) # of groups=5,4
150022,-0.467666223,0.437890015,0.534632033,1.339591845,0.429746938,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.45734812,4,2,8,8,6,4,1,1,2) # of groups=4,4
150023,-0.517020307,-0.347622157,0.189889061,0.358153605,-0.319461478,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.107987333,7,7,11,8,10,5,2,1,3) # of groups=5,3
150024,0.623589396,-0.76723033,-0.839240303,-0.002912093,0.285609251,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.182601422,6,8,10,8,5,5,2,1,3) # of groups=5,3
150026,-0.900029014,0.291616769,-0.506729806,-0.019659398,0.106390719,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.236889432,6,8,10,8,9,5,2,1,3) # of groups=5,3
150030,-0.331802319,1.678887133,-0.029197609,0.873578567,0.012361761,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.483605881,4,4,7,8,7,5,2,1,3) # of groups=5,5
150034,0.852127367,-1.720816472,0.389562401,-0.147653679,0.08943724,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.127159216,7,8,11,8,10,5,2,1,3) # of groups=5,3
150035,-0.2967049,-0.457365638,0.213685431,-1.127612574,0.013993932,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.365280218,7,7,11,8,8,5,2,1,3) # of groups=5,2
150037,-0.947581819,0.574496781,0.417996771,0.818066954,0.057345496,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.196736771,5,3,10,8,7,5,2,1,3) # of groups=5,4
150042,-1.095416043,-0.53207355,-0.209977924,-0.134210107,0.194541747,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.410424067,6,7,10,8,5,5,2,1,3) # of groups=5,2
150044,-0.828776938,0.844161415,0.172651034,-0.529904133,-0.053500162,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.081631116,7,7,9,8,7,5,2,1,3) # of groups=5,3
150045,0.107313067,-0.101019557,0.524207907,0.12666647,0.689875853,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.227362038,4,3,7,8,4,5,2,1,3) # of groups=5,4
150046,-0.718614125,-0.936034815,0.127962024,0.582610232,0.622416379,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.133006905,7,5,11,8,8,5,2,1,3) # of groups=5,3
150047,-1.269004474,-0.445410692,0.93090019,-2.041370803,0.087091745,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.611023862,4,4,6,8,6,5,2,1,3) # of groups=5,2
150048,-1.203504158,-1.146982205,-0.214302766,-0.240675925,-0.031477408,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.620979601,7,8,11,8,10,5,2,1,3) # of groups=5,2
150051,-0.741507012,1.301391522,0.78635411,-0.385417511,-0.12015491,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.196962055,7,8,11,8,9,5,2,1,3) # of groups=5,4
150056,-0.572309384,-0.865108001,-0.507248996,-0.686956302,0.026743086,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.57574782,7,8,11,8,10,5,2,1,3) # of groups=5,2
150057,0.105682316,0.759458214,0.443973333,0.881752847,0.424621643,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.532945273,3,4,8,8,9,5,2,1,3) # of groups=5,5
150058,-1.806967199,-1.046219463,0.560487325,-0.305737872,-0.315600348,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.609528228,7,8,11,8,7,5,2,1,3) # of groups=5,2
150059,-1.328098437,0.480844858,-0.252726359,0.053222016,-0.249300804,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.260202839,6,5,10,8,9,5,2,1,3) # of groups=5,3
150061,-0.659462264,1.004517235,-0.886638235,0.073463814,0.150244716,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.084956913,4,2,8,8,7,4,1,1,2) # of groups=4,3
150065,-1.709708581,1.624523556,1.353323314,1.549315586,0.352967306,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.662195929,4,6,9,8,9,5,2,1,3) # of groups=5,5
150069,-1.265321299,-1.765155312,0.562642985,0.450767918,0.200570865,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.419685952,4,4,9,8,9,5,2,1,3) # of groups=5,2
150072,0.702723434,1.085844707,-2.724003033,-0.022055574,0.242658403,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.181528894,3,2,8,8,2,3,1,1,1) # of groups=3,2
150074,-1.625626992,-1.130697691,-0.045167706,0.881752847,-0.243324781,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.451541673,7,7,11,8,10,5,2,1,3) # of groups=5,2
150075,-1.302003747,0.436769877,0.601120888,0.578648604,0.346231095,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.110745568,3,3,7,8,6,5,2,1,3) # of groups=5,4
150076,-0.639174159,-0.231808198,-0.261194705,0.060862866,0.246775566,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.206076055,5,3,7,8,5,5,2,1,3) # of groups=5,3
150082,-1.151507967,-0.737066114,0.292374607,0.295499735,-0.009472743,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.287290672,7,7,11,8,7,5,2,1,3) # of groups=5,3
150084,-0.625451979,-0.379606056,0.182126713,-0.100194292,-0.720299123,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.28952353,7,8,11,8,8,5,2,1,3) # of groups=5,3
150086,-0.216420776,0.019565082,-0.510307102,0.372363366,-0.167186289,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.093718229,5,5,8,8,9,5,2,1,3) # of groups=5,3
150088,-0.216874296,-0.233541527,0.360158572,-0.165155272,-0.391358041,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.10315372,5,6,9,8,9,5,2,1,3) # of groups=5,3
150089,-0.939558055,0.258489632,0.762881328,-0.685835214,-0.143618455,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.150119123,7,7,11,8,9,5,2,1,3) # of groups=5,3
150090,-1.745943175,-0.826762017,-0.501433067,-0.685104426,0.143982413,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.809755501,6,8,8,8,4,5,2,1,3) # of groups=5,1
150091,0.42089123,0.702453963,-0.413047196,1.401436166,0.362487291,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.508079991,4,3,7,8,5,5,2,1,3) # of groups=5,5
150097,-0.472671805,0.066025927,-1.104011582,0.89142419,0.273510382,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.103410074,4,3,9,8,10,5,2,1,3) # of groups=5,3
150100,-0.746707399,1.122257004,0.702275823,0.132901655,-0.141542923,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.249374807,7,7,11,8,8,5,2,1,3) # of groups=5,4
150101,0.355420794,-0.025230999,0.265633973,0.450434193,0.55125965,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.296327909,3,2,6,8,6,4,1,1,2) # of groups=4,4
150102,0.499718051,-0.097407564,0.032500225,,0.129202057,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.142516158,3,1,4,0,5,3,1,1,1) # of groups=3,3
150104,-0.315841076,-0.018760334,-0.447245091,0.656210532,0.343249868,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.013550071,5,3,10,8,9,5,2,1,3) # of groups=5,4
150109,-0.439318923,0.123925047,0.430593295,0.298626698,-0.266760787,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.059030451,7,7,11,8,8,5,2,1,3) # of groups=5,4
150112,0.249144871,1.298433153,-0.224585495,-0.913240275,0.293555417,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.125372146,7,8,11,8,10,5,2,1,3) # of groups=5,4
150113,-0.00688049,0.377121913,-0.068980525,0.950108473,0.197681778,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.299023075,6,7,8,8,8,5,2,1,3) # of groups=5,4
150115,-0.732746518,0.999913553,-1.61158117,1.277446873,0.489778875,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.044040667,6,4,10,8,8,5,2,1,3) # of groups=5,4
150125,0.13940531,-1.50367587,0.015245274,-0.508630311,0.061867746,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.401260102,7,8,11,8,9,5,2,1,3) # of groups=5,2
150126,0.59624775,-0.501269641,0.126155011,-0.751917283,0.435281,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.064538796,7,8,9,8,9,5,2,1,3) # of groups=5,3
150128,-1.310942644,-0.343460791,0.613346793,-0.608308686,-0.018576464,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.365089548,6,8,8,8,8,5,2,1,3) # of groups=5,2
150133,-0.452799369,-0.116560649,0.141878502,-0.447494592,0.410648251,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.143216954,4,4,9,8,9,5,2,1,3) # of groups=5,3
150146,0.173943526,0.749177892,-0.429814949,0.363200921,0.395974944,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.235948619,4,3,5,8,5,5,2,1,3) # of groups=5,4
150149,,2.181972021,0.216271748,0.974033435,-0.014888651,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.948864547,0,4,1,8,3,3,1,1,1) # of groups=3,5
150150,0.667885807,1.253680202,0.461776381,-0.58943104,-0.572471089,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.325963966,3,7,7,8,7,5,2,1,3) # of groups=5,4
150153,3.058659292,2.15027777,0.996214341,1.10191412,0.770463489,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.700010034,3,4,5,8,3,5,2,1,3) # of groups=5,5
150157,0.056127171,-0.178365512,0.376741577,0.199980347,-0.325225451,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.060959334,4,6,7,8,3,5,2,1,3) # of groups=5,4
150158,1.647394759,0.958921875,-0.052036666,0.359185628,-0.603045664,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.568596951,5,7,8,8,9,5,2,1,3) # of groups=5,5
150160,,2.334982652,1.078857365,2.004181619,-0.185835787,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.499569827,0,2,3,8,2,2,0,0,,
150161,0.935126219,0.844582586,0.471683065,0.138690629,-0.234204445,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.497713616,5,8,8,8,8,5,2,1,3) # of groups=5,5
150162,-0.338340257,-0.565337734,0.157637189,-0.008447133,0.188370052,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.143382939,7,8,11,8,11,5,2,1,3) # of groups=5,3
150165,0.441088236,-1.771821185,-0.960962744,0.359762417,-0.618475017,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.499242323,5,5,8,8,4,5,2,1,3) # of groups=5,2
150166,0.364312416,-0.873724109,-0.010844305,0.455435804,0.389736179,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.032507899,2,2,6,8,1,2,0,0,,
150167,,2.342991583,2.220226247,1.702885892,0.738617261,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.880996013,0,2,3,8,1,2,0,0,,
150168,,3.785997428,2.263967027,0.656210532,-0.955800585,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.744439009,0,2,3,8,1,2,0,0,,
150169,-0.056013786,0.272426133,-0.39587987,0.371786576,-0.079462356,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.032774709,6,8,8,8,8,5,2,1,3) # of groups=5,4
150172,,1.366711461,0.824339121,1.246744772,0.514795774,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.048833937,0,2,4,8,2,2,0,0,,
150173,-0.422062652,0.59117944,0.813709598,-0.230460282,-0.483836011,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.107460221,7,8,11,8,8,5,2,1,3) # of groups=5,4
150177,,0.718785458,0.693116782,1.864208884,0.095617817,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.938741776,0,2,4,8,2,2,0,0,,
150179,,,0.900887837,,-3.815130701,0.22,0.22,0.22,0.22,0.12,,,,0.647058824,0.352941177,-0.763589294,0,2,0,0,1,0,0,0,,
150181,1.407366122,0.480114694,0.577244657,0.675733444,0.178022295,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.712263637,1,3,5,8,3,4,1,1,2) # of groups=4,5
150183,0.848225114,0.535369127,0.331155499,1.033514636,1.054668861,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.731178426,2,2,6,8,6,3,0,0,,
151300,1.252696549,0.574324955,,0.736732796,0.433699112,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.789833127,1,0,2,8,1,1,0,0,,
151301,0.328324674,-0.095737223,,1.62721124,-0.550624776,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.439847101,2,0,4,8,5,3,0,0,,
151302,-0.293999172,0.533308567,,,0.212802566,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.139614955,1,0,5,0,5,2,0,0,,
151303,-0.709818347,-0.348010211,,,0.876466398,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.227761277,1,0,3,0,2,1,0,0,,
151304,-0.516086043,0.753294874,,,0.483263539,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.196745657,3,0,8,0,3,3,1,1,1) # of groups=3,3
151305,-1.117660825,-0.744914168,,1.036687305,0.497728757,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,-0.156369026,3,0,5,8,5,4,1,1,2) # of groups=4,3
151306,-0.835342675,1.60932334,,,0.790621607,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.473482748,1,0,3,0,4,2,0,0,,
151307,0.509919942,-0.084450477,,,1.107298952,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.404427065,3,0,6,0,2,2,1,0,,
151308,-1.156299167,0.161841826,,,0.33958001,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.317912525,1,0,3,0,4,2,0,0,,
151309,,-2.475694474,,,-0.376490756,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,-1.734799044,0,0,1,0,2,0,0,0,,
151310,0.445579389,0.705346359,-0.045003021,1.196889209,0.520101566,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.569030814,3,1,6,8,4,4,1,1,2) # of groups=4,4
151311,0.742344709,0.721142849,0.335660362,,0.683295521,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.612574365,3,1,7,0,5,3,1,1,1) # of groups=3,4
151312,-0.782543418,0.59344557,-1.257333407,,0.784993689,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.28719953,3,1,7,0,6,3,1,1,1) # of groups=3,2
151313,-0.367255122,1.125596212,-0.619546763,0.810901926,0.873328436,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.313732588,3,2,5,8,1,3,1,1,1) # of groups=3,4
151314,,-0.875433844,,,0.608297942,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,-0.351763802,0,0,2,0,2,0,0,0,,
151315,0.664161143,0.088347494,-2.602114304,1.498184936,0.475682021,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.020230718,3,2,7,8,5,4,1,1,2) # of groups=4,3
151316,-0.33220729,1.170283493,,,0.701291738,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.479521023,3,0,5,0,6,3,1,1,1) # of groups=3,4
151317,-0.954986891,0.02989118,,1.705615793,0.450263173,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.289417947,3,0,5,8,2,3,1,1,1) # of groups=3,4
151318,-1.012640013,0.792024454,1.856757008,-0.46009554,0.503652033,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.319168344,3,1,6,8,6,4,1,1,2) # of groups=4,4
151319,0.617214606,-1.093056269,,,0.314466336,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.119552153,2,0,4,0,2,1,0,0,,
151320,-0.770473544,0.188683464,-0.937597921,,-0.233354316,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.464445998,3,1,5,0,5,3,1,1,1) # of groups=3,2
151322,0.378362952,0.879918446,,1.642195734,-1.799331802,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.541263017,3,0,6,8,2,3,1,1,1) # of groups=3,4
151323,-0.629397,0.840290006,-0.331432728,0.72602943,0.292004698,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.168248299,3,1,5,8,3,4,1,1,2) # of groups=4,3
151324,-1.57374474,0.012418911,1.856757008,,0.143762175,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.105444001,3,1,6,0,3,3,1,1,1) # of groups=3,3
151325,,-0.224409685,,,0.100315052,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,-0.109800954,0,0,3,0,3,2,0,0,,
151326,-0.900812429,1.065763931,,,-0.045430944,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.055067173,3,0,5,0,6,3,1,1,1) # of groups=3,3
151327,-0.560486985,0.640598741,,,-1.01707766,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.186472737,3,0,5,0,1,2,1,0,,
151328,0.818660291,1.056505828,1.217079717,,0.113345463,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.889609666,3,2,8,0,6,3,1,1,1) # of groups=3,5
151329,0.709074846,0.375913689,-0.139783318,1.038561952,-0.725287483,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.349394279,4,3,9,8,10,5,2,1,3) # of groups=5,4
151330,-0.117064249,0.532549702,-1.620751301,0.312836459,-0.061923471,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.203765282,4,2,7,8,5,4,1,1,2) # of groups=4,2
151331,,0.248541266,,,-0.660308859,0.22,0.22,0.22,0.22,0.12,,0.647058824,,,0.352941177,-0.072229366,0,0,2,0,3,1,0,0,,
151332,-0.892562064,-0.074555073,0.817222536,0.958882313,0.369692432,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.222340388,3,3,9,8,7,5,2,1,3) # of groups=5,4
151333,-0.80743312,-0.251272294,,-0.38120486,0.604944734,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,-0.313060118,3,0,6,8,3,4,1,1,2) # of groups=4,2
151334,-0.047293678,0.091387197,,-0.454514795,0.082201507,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,-0.103113461,3,0,5,8,5,4,1,1,2) # of groups=4,3
151335,-1.123508365,-0.312127306,,1.482990453,1.009105111,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.168603417,2,0,4,8,2,2,0,0,,
160001,-1.453307577,0.753379224,1.250814073,-0.364285787,0.607563408,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.113959594,4,2,6,8,6,4,1,1,2) # of groups=4,3
160005,-0.813015494,0.914356121,1.050112352,1.420070748,-0.149200431,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.547831168,4,3,9,8,6,5,2,1,3) # of groups=5,5
160008,-0.585380668,-0.046764958,0.032500225,,-0.633430423,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.266581589,3,1,5,0,5,3,1,1,1) # of groups=3,2
160013,1.143789992,0.180581071,1.163332514,0.429616716,0.648615526,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.719644328,3,2,5,8,5,4,1,1,2) # of groups=4,5
160016,-0.2905408,0.782409665,-0.221634151,0.580303122,0.169736047,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.207486649,5,6,9,8,8,5,2,1,3) # of groups=5,4
160028,0.887429297,0.562956889,-0.241737927,0.070336851,0.677407713,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.36266565,5,5,8,8,7,5,2,1,3) # of groups=5,4
160029,1.172804709,0.249602302,0.676271368,0.81782389,-0.241107487,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.612697601,7,6,11,8,6,5,2,1,3) # of groups=5,5
160030,-0.424211972,1.536699597,-0.841515991,0.975908082,0.726977755,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.361550868,6,8,10,8,6,5,2,1,3) # of groups=5,4
