PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
200009,-1.259997604,2.204822222,0.273145102,0.201545033,-0.190190672,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.289470365,7,8,11,8,12,5,2,1,3) # of groups=5,4
200018,0.015653282,-0.759453526,-0.950107058,0.04590786,0.603815778,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.290101984,5,3,10,8,10,5,2,1,3) # of groups=5,3
200019,-0.738953166,0.358163705,0.2376807,-0.856497231,-0.119039023,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.234198001,6,7,10,8,13,5,2,1,3) # of groups=5,3
200020,-0.000759416,-0.019122033,-0.78864471,1.416453218,0.078909965,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.143213149,5,6,10,8,10,5,2,1,3) # of groups=5,4
200021,-1.539685053,1.071277494,1.064751078,0.343487254,0.122622546,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.221477476,5,6,10,8,12,5,2,1,3) # of groups=5,4
200024,-0.442347927,0.275841623,-0.136213068,-0.175417346,0.151420004,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.087019678,7,7,11,8,13,5,2,1,3) # of groups=5,3
200031,-1.107357875,-0.844573985,0.967117572,1.039768271,0.824869211,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.111074182,5,3,9,8,10,5,2,1,3) # of groups=5,4
200033,-1.049570768,0.182434083,-0.793125175,-1.206066598,-0.619754822,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.704962839,7,8,11,8,12,5,2,1,3) # of groups=5,2
200034,-0.429869844,-0.094272748,-0.099577349,-0.024812105,-0.304647727,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.179234777,5,4,10,8,11,5,2,1,3) # of groups=5,3
200037,0.135825873,0.477202719,1.279125834,0.64285026,0.009396709,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.558828636,4,2,8,8,11,4,1,1,2) # of groups=4,4
200039,-0.097733335,0.461772329,-0.766628945,0.657748632,-0.334642379,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.015977824,6,8,10,8,12,5,2,1,3) # of groups=5,4
200041,-1.664129418,-0.086079793,0.023251124,0.879693957,0.555453265,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.119743717,4,3,7,8,10,5,2,1,3) # of groups=5,3
200050,-0.057145969,1.236876233,-0.719372483,-0.387798991,0.078979909,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.025440523,5,3,10,8,11,5,2,1,3) # of groups=5,4
200052,-0.650430622,-0.243248,-1.987867057,1.860159066,0.467958498,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.168550035,4,2,8,8,9,4,1,1,2) # of groups=4,2
200063,-0.857511286,0.132613239,0.208907282,0.428707807,-0.016756005,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.021212972,5,3,10,8,10,5,2,1,3) # of groups=5,4
201300,0.590748055,0.405126645,,,0.711702363,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.543744138,3,0,6,0,4,3,1,1,1) # of groups=3,4
201301,,0.243802993,1.852217322,,1.565936512,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,1.158994376,0,1,1,0,3,1,0,0,,
201302,0.441880577,0.256416666,-0.426263824,1.534858571,0.586848556,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.467938064,5,2,6,8,4,4,1,1,2) # of groups=4,4
201303,-0.45879895,-0.122443668,,,0.498526651,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.121518175,4,0,4,0,4,3,1,1,1) # of groups=3,3
201304,0.131796946,0.533361244,-2.162705064,1.941775578,1.116783072,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.231744284,4,1,5,8,3,4,1,1,2) # of groups=4,3
201305,0.578442547,0.423903882,-0.971717423,,0.082619896,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.021349703,4,2,7,0,4,3,1,1,1) # of groups=3,3
201306,-0.974701589,0.540723724,-1.909972898,0.756386704,0.912046748,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.239818483,3,1,4,8,4,4,1,1,2) # of groups=4,2
201307,-0.296470229,-0.076185027,0.859630633,1.501951202,0.214001221,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.463243994,4,2,5,8,2,3,1,1,1) # of groups=3,4
201308,-0.390980441,0.64232995,-0.60472323,1.469753839,0.794258288,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.340914621,4,1,4,8,6,4,1,1,2) # of groups=4,3
201309,-0.177632719,0.573370902,-1.37992867,0.871213344,0.077654263,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.01553646,5,2,5,8,6,4,1,1,2) # of groups=4,3
201310,-0.958842346,0.728194005,-0.067267484,0.009119019,0.904365077,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.044988512,4,1,6,8,5,4,1,1,2) # of groups=4,3
201311,-0.502893558,1.022517659,-0.008455154,0.870910584,0.532012187,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.367898959,4,2,7,8,5,4,1,1,2) # of groups=4,3
201312,-0.649830065,0.397346931,0.905910045,-0.018299322,0.321745316,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.178337508,5,3,8,8,5,5,2,1,3) # of groups=5,4
201313,-0.797000514,-0.271412517,-0.902243375,0.592446205,-0.148249768,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.320996216,5,1,4,8,5,4,1,1,2) # of groups=4,2
201314,0.356589513,1.210542588,1.438354491,2.002378719,0.234621948,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.129885002,5,2,8,8,7,4,1,1,2) # of groups=4,5
201315,-0.059871214,0.837804554,0.250913811,1.254691032,0.317278211,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.540451786,4,2,9,8,10,4,1,1,2) # of groups=4,4
210001,-0.44591058,-0.445096618,-0.229909282,-0.442684944,0.010136471,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.342775937,6,8,10,8,10,5,2,1,3) # of groups=5,3
210002,-0.408752241,-0.05876566,-0.829055964,0.13736318,-1.901759475,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.483237488,7,8,10,8,10,5,2,1,3) # of groups=5,2
210003,0.713183971,-0.813461101,-1.46851855,-2.487190047,-1.289403842,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.047045321,7,6,8,8,10,5,2,1,3) # of groups=5,1
210004,-0.064436846,-0.791675841,-0.861860274,-1.203980915,-0.542719493,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.707956192,6,8,8,8,10,5,2,1,3) # of groups=5,2
210005,-0.274898094,0.201496253,-0.244178977,0.151061241,-0.386727476,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.083041604,6,7,10,8,10,5,2,1,3) # of groups=5,3
210006,-0.330969875,0.401485226,-1.467504481,-1.36080622,-0.565574884,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.674583963,5,4,8,8,10,5,2,1,3) # of groups=5,2
210008,1.054523426,0.459599546,-0.081916377,0.591545545,-0.353892566,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.402758363,6,8,9,8,10,5,2,1,3) # of groups=5,5
210009,0.313906126,-0.134200934,-0.11108445,0.686987402,-1.02892029,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.042763357,7,7,10,8,10,5,2,1,3) # of groups=5,4
210011,-1.010278698,-0.199003438,-0.030462274,-1.208482505,-0.345619772,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.580084294,6,7,10,8,6,5,2,1,3) # of groups=5,2
210012,-0.735308356,0.291395551,-0.461576059,-1.044724414,-0.870364798,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.533490697,7,8,11,8,11,5,2,1,3) # of groups=5,2
210013,0.100049503,-1.189799786,-0.675617114,,-0.768875278,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.616212642,3,4,5,0,4,4,2,1,2) # of groups=4,2
210015,-0.927250877,-1.042504966,0.144455738,-0.367581216,-2.39573633,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.76992225,6,8,10,8,6,5,2,1,3) # of groups=5,2
210016,-0.095633666,-0.251972289,-0.16419034,-0.828601342,0.00916008,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.293788271,7,7,9,8,6,5,2,1,3) # of groups=5,3
210017,0.001273213,-0.246200643,-0.072810466,1.017649641,0.533927235,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.218051852,5,3,9,8,9,5,2,1,3) # of groups=5,4
210018,-0.075208647,0.936119428,0.351331874,-1.347505943,-0.177402974,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.05104628,6,6,10,8,9,5,2,1,3) # of groups=5,3
210019,0.051363008,0.45692492,0.060623509,0.073841254,0.051861443,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.147628965,7,7,11,8,11,5,2,1,3) # of groups=5,4
210022,0.432925969,0.041817191,0.344057512,-0.687439429,-0.531405435,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.034869179,7,7,11,8,5,5,2,1,3) # of groups=5,4
210023,-1.179290457,0.280286312,0.776822226,0.077142535,0.177651217,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.011409482,6,8,10,8,11,5,2,1,3) # of groups=5,4
210024,1.066416454,0.159283288,0.06615882,0.120734157,-0.422883791,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.260024343,7,6,11,8,8,5,2,1,3) # of groups=5,4
210027,-0.316471588,-0.829898097,-0.58197773,-0.148921884,0.010735658,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.411710967,7,7,11,8,10,5,2,1,3) # of groups=5,2
210028,-0.917920817,0.364641412,1.119417173,-0.081533774,0.290880259,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.14151851,6,6,10,8,8,5,2,1,3) # of groups=5,4
210029,-0.047685582,-0.801960242,0.314473884,-0.17833613,-1.800420438,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.373022228,6,7,10,8,9,5,2,1,3) # of groups=5,3
210030,-0.516672724,0.907652882,1.238196983,,-1.422540045,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.240659187,4,3,9,0,9,4,2,1,2) # of groups=4,3
210032,-0.954030336,0.176813882,0.47780681,-1.567868461,-0.402429624,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.459092738,5,6,10,8,11,5,2,1,3) # of groups=5,2
210033,-2.394922686,-0.23530817,0.64763642,-0.99076134,0.169916588,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.63374828,6,7,8,8,9,5,2,1,3) # of groups=5,2
210034,0.806996131,-0.689774222,-0.905869143,-1.294618421,0.103265557,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.445926577,5,7,8,8,5,5,2,1,3) # of groups=5,2
210035,-0.644394443,-0.917520436,0.359554059,-0.891185102,-0.032777708,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.464513428,6,7,8,8,8,5,2,1,3) # of groups=5,2
210037,-1.71850054,1.098732085,0.740606033,-0.607023227,-0.68994093,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.189753754,6,7,10,8,13,5,2,1,3) # of groups=5,3
210038,1.322774262,-1.094257079,0.931767418,-1.588666428,-0.218985105,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.120522214,5,5,6,8,8,5,2,1,3) # of groups=5,3
210039,1.732461598,0.623580945,-1.284941728,-0.828586055,0.52260596,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.116065962,6,5,10,8,8,5,2,1,3) # of groups=5,4
210040,-0.464992843,0.609029195,-0.323966425,-0.908221949,-1.221828457,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.38601286,6,7,10,8,9,5,2,1,3) # of groups=5,3
210043,-1.693776213,0.216882782,-0.084554704,-0.082098678,-1.725879941,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.568685892,6,7,10,8,9,5,2,1,3) # of groups=5,2
210044,0.091290774,0.679839322,-0.79856525,-1.201565007,-0.232300088,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.298256046,6,8,10,8,12,5,2,1,3) # of groups=5,3
210045,-0.343134717,-0.034797629,0.07597711,,1.436130481,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.13577629,3,1,5,0,3,3,1,1,1) # of groups=3,3
210048,1.816214486,0.343395458,0.537860315,-0.388379183,-0.554391396,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.441473069,6,7,8,8,9,5,2,1,3) # of groups=5,5
210049,-0.457877235,0.14234134,-0.631736517,-0.969605398,-0.459785424,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.476887369,6,8,10,8,11,5,2,1,3) # of groups=5,2
210051,0.985188623,-0.287858839,0.842388943,-2.249528538,-2.152204615,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.414422712,6,7,8,8,9,5,2,1,3) # of groups=5,2
210055,-1.162573916,-1.195907668,-0.317808663,,-0.449351567,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.823982106,4,1,6,0,3,3,1,1,1) # of groups=3,1
210056,1.273647763,-1.206548216,0.08969315,-0.846418498,-1.089447118,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.28245133,6,7,8,8,8,5,2,1,3) # of groups=5,3
210057,0.151337396,0.232134915,-0.614498137,-0.672541057,-0.033599068,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.202816602,6,7,8,8,5,5,2,1,3) # of groups=5,3
210058,,0.05484898,,,,0.22,0.22,0.22,0.22,0.12,,1,,,,0.05484898,0,0,1,0,0,0,0,0,,
210060,0.448828272,-1.249373933,0.520241333,-2.205946957,0.362511825,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.503473863,4,3,7,8,6,5,2,1,3) # of groups=5,2
210061,-0.258513087,0.609719165,-0.17440893,0.278382523,-0.011741607,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.098730535,6,5,8,8,10,5,2,1,3) # of groups=5,4
210062,0.638933789,-1.93056871,-0.123980364,-1.572950243,-1.029461747,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.781019826,6,7,8,8,9,5,2,1,3) # of groups=5,2
210063,1.09240997,1.870080554,1.187384395,0.216165973,-0.028693497,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.957085777,7,7,11,8,11,5,2,1,3) # of groups=5,5
210064,,5.102987795,-3.768688244,,,0.22,0.22,0.22,0.22,0.12,,0.5,,0.5,,0.667149776,0,2,1,0,0,0,0,0,,
210065,0.445039368,-1.216576318,0.690305794,-1.266685026,-0.42638563,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.347707836,6,6,6,8,8,5,2,1,3) # of groups=5,3
220001,0.757819545,0.037224189,-0.557052869,-0.392880773,-0.452991116,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.088434714,6,7,10,8,11,5,2,1,3) # of groups=5,3
220002,2.022945516,-0.151986657,-0.607613441,0.436528491,0.212070507,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.399420721,7,7,11,8,12,5,2,1,3) # of groups=5,5
220008,-0.217750156,-1.932902063,-0.087087579,0.358108194,0.229847695,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.385937229,6,6,9,8,11,5,2,1,3) # of groups=5,3
220010,0.625850453,-0.609875225,0.123680026,-1.060823096,-0.826830312,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.301876563,6,7,10,8,11,5,2,1,3) # of groups=5,3
220011,0.680739336,-0.065519504,0.508826874,-0.265454427,-0.067927173,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.180739041,5,7,10,8,11,5,2,1,3) # of groups=5,4
220012,1.488363741,-1.144036911,-1.381705261,0.075041565,-0.304791616,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.248289104,7,7,11,8,12,5,2,1,3) # of groups=5,3
220015,0.490812341,-0.413183263,0.506847151,0.513125248,0.229030993,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.268956044,6,6,10,8,14,5,2,1,3) # of groups=5,4
220016,0.846167727,0.046598387,0.065191889,-0.604042415,-0.882663937,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.028058243,5,4,9,8,11,5,2,1,3) # of groups=5,4
220017,-0.071217828,-0.923063653,0.043910368,-0.006979662,-1.147127405,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.348272459,5,6,7,8,10,5,2,1,3) # of groups=5,3
220019,0.318981833,-1.202442582,-0.917926347,-0.229122682,-0.18410384,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.468804612,5,3,9,8,11,5,2,1,3) # of groups=5,2
220020,1.290699759,-1.0256028,-0.324398816,0.971729468,-0.18894454,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.17806073,6,7,10,8,12,5,2,1,3) # of groups=5,4
220024,0.256628318,-0.410292513,0.613223704,0.077142535,-0.033680709,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.114032765,5,7,10,8,11,5,2,1,3) # of groups=5,4
220029,1.099010513,-1.120470255,-1.172707846,0.214860598,-0.149359528,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.233370681,5,4,10,8,11,5,2,1,3) # of groups=5,3
220030,1.23622141,-0.00683063,0.568030326,0.208345289,-0.08084343,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.431567395,5,3,8,8,11,5,2,1,3) # of groups=5,5
220031,0.429279305,-0.8343613,-0.662483657,-0.618835722,-0.91246302,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.480503865,7,7,11,8,12,5,2,1,3) # of groups=5,2
220033,0.760374844,-0.728176284,-0.081177419,-0.238939271,-0.233489218,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.091360695,6,7,10,8,12,5,2,1,3) # of groups=5,3
220035,2.2063592,-0.457661076,-0.212493377,-0.304059291,-0.144869753,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.25368763,6,7,8,8,11,5,2,1,3) # of groups=5,4
220036,0.786695953,-2.038624223,-0.209585014,-0.459579221,-0.690190517,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.505463213,7,7,9,8,11,5,2,1,3) # of groups=5,2
220046,-0.416140205,0.047848475,0.3920052,-0.163820255,0.036905168,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.026394873,6,7,10,8,13,5,2,1,3) # of groups=5,4
220049,0.08181715,-0.561788986,1.164373602,-0.829764147,-0.004326063,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.032498851,5,4,7,8,10,5,2,1,3) # of groups=5,4
220052,0.613811172,-1.109352912,0.427813995,-0.084199649,-0.185258405,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.055655035,6,7,10,8,12,5,2,1,3) # of groups=5,3
220060,2.334516719,-0.881078957,0.72940838,-0.084199649,-0.50162473,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.401507261,6,7,10,8,13,5,2,1,3) # of groups=5,5
220062,,-2.080154956,0.642118515,,-0.570889173,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,-0.687276282,0,2,1,0,1,0,0,0,,
220063,-0.130123368,-0.548838672,0.064728989,-0.377962709,-0.482561136,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.276190404,6,7,10,8,12,5,2,1,3) # of groups=5,3
220065,0.919928901,-0.686130074,0.242950016,0.010214264,0.033012299,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.111093359,5,3,7,8,10,5,2,1,3) # of groups=5,4
220066,0.263603567,-0.479063716,-0.208498934,-0.390480153,0.155335827,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.160536333,6,7,10,8,12,5,2,1,3) # of groups=5,3
220070,0.618223634,-0.855369081,-1.523496273,-0.317359568,-0.393262431,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.504351775,6,7,10,8,13,5,2,1,3) # of groups=5,2
220071,1.701306782,0.828130628,0.127986739,0.519129909,-0.541269653,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.633889535,7,8,11,8,11,5,2,1,3) # of groups=5,5
220073,-0.602392849,-1.733516663,0.407623166,-1.365307811,0.193321815,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.701392097,6,5,8,8,12,5,2,1,3) # of groups=5,2
220074,0.489147115,-1.454212568,-0.438864785,-0.821381084,0.12218427,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.474906378,7,8,11,8,13,5,2,1,3) # of groups=5,2
220075,,1.930849298,-2.00708982,0.570131865,0.404218857,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.201490203,0,2,2,8,4,2,0,0,,
220077,0.423448795,-0.312159151,-0.233402329,-0.889984791,-1.219211749,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.368966855,7,8,11,8,13,5,2,1,3) # of groups=5,3
220080,0.351007867,-1.429668752,0.342675386,-1.206066598,-0.982924986,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.54520246,6,7,8,8,13,5,2,1,3) # of groups=5,2
220083,1.89770564,-0.122032598,-0.060526071,0.576647174,0.034181146,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.508296449,5,4,8,8,11,5,2,1,3) # of groups=5,5
220084,1.339757738,1.129414371,-0.034218602,0.354806914,0.27335083,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.646549392,6,6,9,8,12,5,2,1,3) # of groups=5,5
220086,1.701717011,-1.277571692,-0.646208506,0.292485299,-1.14680095,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.122123249,7,8,11,8,11,5,2,1,3) # of groups=5,3
220088,0.904597596,2.722287812,1.774009626,1.713412494,0.408435151,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.614159874,1,3,4,8,4,4,1,1,2) # of groups=4,5
220090,1.746473407,-0.963739318,0.637510472,0.368804625,0.295990227,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.429109648,5,7,8,8,12,5,2,1,3) # of groups=5,5
220095,0.509547605,-0.457332126,0.763823833,-0.084199649,-0.318037604,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.122840214,6,4,9,8,12,5,2,1,3) # of groups=5,4
220098,0.851287889,0.426816218,-0.260440374,0.060120975,-0.090878033,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.226207272,4,3,7,8,9,5,2,1,3) # of groups=5,4
220100,1.224074006,-1.086076775,0.25215063,0.133244085,-0.250877163,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.085040969,6,8,8,8,12,5,2,1,3) # of groups=5,4
220101,2.100738089,0.373527209,0.343055629,0.661072131,-0.242690917,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.736123563,6,7,10,8,13,5,2,1,3) # of groups=5,5
220105,2.336142748,0.235246412,0.197801654,0.434704952,0.405776949,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.753550302,6,7,10,8,11,5,2,1,3) # of groups=5,5
220108,2.184488421,-1.350734075,0.119009021,-0.623917504,0.394113083,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.11963966,6,7,7,8,11,5,2,1,3) # of groups=5,4
220110,1.495685697,-0.35913786,0.142627611,0.43562783,-0.558574256,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.310227811,7,8,11,8,12,5,2,1,3) # of groups=5,4
220111,1.244605187,-1.732763877,0.208613924,-1.127646301,-0.116400682,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.323550117,6,7,8,8,12,5,2,1,3) # of groups=5,3
220116,0.817267514,0.135294263,-0.112205211,0.65987182,-0.768207828,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.237865306,7,8,11,8,11,5,2,1,3) # of groups=5,4
220119,2.053836588,-0.476293817,-0.823279197,0.576647174,-0.907785522,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.183866102,6,5,8,8,11,5,2,1,3) # of groups=5,4
220126,0.900313248,-1.545943519,-0.156321887,-0.319760188,0.332277788,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.206903382,5,7,10,8,11,5,2,1,3) # of groups=5,3
